source_genesymbol	is_directed	target_genesymbol
ROBO3	1	ROBO1
NCAM1	1	ROBO3
SLIT2	1	ROBO2
PTN	1	PTPRZ1
PTPRZ1	1	PTN
COL1A1	1	DDR2
EFNB2	1	EPHB4
EPHB4	1	EFNB2
EFNB2	1	EPHB1
EPHB1	1	EFNB2
EPHB2	1	EFNB1
EFNB1	1	EPHB2
EPHB1	1	EPHB6
EFNB1	1	EPHB6
GDF5	1	ROR2
AGRN	1	MUSK
HDC	1	HRH4
HDC	1	HRH1
HDC	1	HRH2
HDC	1	HRH3
AANAT	1	MTNR1A
TPH1	1	HTR1A
TPH1	1	HTR1B
TPH1	1	HTR1E
TPH1	1	HTR1F
TPH1	1	HTR2A
TPH1	1	HTR2B
TPH1	1	HTR2C
TPH1	1	HTR4
TPH1	1	HTR5A
TPH1	1	HTR6
TPH1	1	HTR7
KNG1	1	GPR135
LIPH	1	LPAR1
LIPH	1	LPAR4
AGT	1	MAS1
HPGDS	1	PTGDR2
FSHB	1	FSHR
CGA	1	FSHR
POMC	1	MC2R
TRH	1	TRHR
POMC	1	OPRM1
CXCL1	1	ACKR1
ADM	1	GPR182
TGM2	1	ADGRG1
SHANK1	1	ADGRL1
GHRH	1	GHRHR
GAD1	1	GRM4
INHBA	1	BAMBI
INHBB	1	BAMBI
BMP2	1	BMPR1A
BMPR1A	1	BMP2
BMP2	1	BMPR1B
INHBA	1	ACVR1B
ACVR1B	1	INHBA
TGFB1	1	ACVRL1
ACVRL1	1	TGFB1
NODAL	1	ACVR2B
LAMA5	1	CD151
LAMB1	1	CD151
DUSP18	1	CD151
TNFSF14	1	TNFRSF6B
TNFSF8	1	TNFRSF8
TNFSF18	1	TNFRSF18
TNFSF12	1	TNFRSF12A
GDF11	1	ACVR2A_TGFBR1
GDF11	1	ACVR2B_TGFBR1
MSTN	1	ACVR2A_TGFBR1
IFNA13	1	IFNA2_IFNAR1_IFNAR2
IFNL2	1	IFNLR1_IL10RB
IFNL1	1	IFNLR1_IL10RB
SPP1	1	ITGA4_ITGB1
IFNE	1	IFNA2_IFNAR1_IFNAR2
MSTN	1	ACVR2B_TGFBR1
IFNB1	1	IFNA2_IFNAR1_IFNAR2
IFNG	1	IFNG_IFNGR1
IFNK	1	IFNA2_IFNAR1_IFNAR2
IFNW1	1	IFNA2_IFNAR1_IFNAR2
IFNL3	1	IFNLR1_IL10RB
GDF9	1	BMPR2_TGFBR1
EPHA4	1	EFNB1
EFNB1	1	EPHA4
PVR	1	TIGIT
DLK1	1	NOTCH3
CD58	1	CD2
PF4	1	CXCR3
CLEC2B	1	KLRF1
NOTCH2	1	DLL4
DLL4	1	NOTCH2
MDK	1	PTPRZ1
CCL18	1	CCR8
HLA______E	1	KLRK1
LEFTY2	1	TDGF1
CCL16	1	CCR1
NECTIN3	1	TIGIT
HLA______E	1	KLRC1
CCL3	1	ACKR2
SEMA4A	1	PLXND1
PLXND1	1	SEMA4A
CCL14	1	ACKR2
INHBC	1	ACVR2B
CLEC2A	1	KLRF2
CD48	1	CD244
CD244	1	CD48
CCL5	1	ACKR1
CXCL5	1	CXCR1
JAG2	1	NOTCH4
NECTIN2	1	CD226
CD72	1	SEMA4D
SEMA4D	1	CD72
PPBP	1	CXCR1
CCL3L1	1	CCR1
JAG1	1	NOTCH4
CXCL13	1	ACKR4
EPHB4	1	EFNB3
EFNB3	1	EPHB4
EPHB6	1	EFNB3
EFNB3	1	EPHB6
EFNB2	1	EPHA4
EPHA4	1	EFNB2
CD6	1	ALCAM
ALCAM	1	CD6
CCL3	1	CCR3
EPHB6	1	EFNB2
EFNB2	1	EPHB6
HLA______C	1	KIR2DL3
DLL4	1	NOTCH3
NOTCH3	1	DLL4
CCL16	1	CCR2
INHBE	1	ACVR2A
INHBE	1	ACVR2B
TIGIT	1	NECTIN2
PVR	1	CD226
CD200	1	CD200R1
HLA______C	1	KIR2DL1
CCL7	1	ACKR2
CCL5	1	ACKR2
CCL4	1	ACKR2
CTLA4	1	CD86
CD86	1	CTLA4
EPHB2	1	EFNB2
EFNB2	1	EPHB2
HLA______E	1	KLRC2
CCL3L1	1	CCR3
DPP4	1	CXCL11
DLK1	1	NOTCH4
EFNB3	1	EPHB1
ACVR2A	1	INHBC
INHBC	1	ACVR2A
EFNB3	1	EPHB2
DPP4	1	CXCL12
LGALS9	1	HAVCR2
KLRB1	1	CLEC2D
ICOSLG	1	ICOS
CCL8	1	CCR3
LEFTY1	1	TDGF1
CCL5	1	CCR4
PDCD1LG2	1	PDCD1
CCL14	1	CCR3
ADAM15	1	ITGAV
ADAM2	1	ITGA9
ADAM2	1	ITGB7
AGRN	1	ATP1A3
AGRN	1	LRP4
AGRP	1	SDC3
AMELX	1	LAMP1
AMELY	1	LAMP1
AMH	1	ACVR1
APOB	1	LSR
APOB	1	OLR1
APP	1	CD74
APP	1	TNFRSF21
ARTN	1	GFRA1
BGN	1	TLR2
BGN	1	TLR4
BMP10	1	BMPR1B
BMP10	1	ENG
BMP15	1	ACVR2A
BMP15	1	BMPR1A
BMP2	1	ACVR2A
ACVR2A	1	BMP2
BMP2	1	HJV
BMP3	1	ACVR2B
BTC	1	ERBB3
BTLA	1	CD79A
C1QB	1	LRP1
C3	1	CD19
C4BPA	1	CD40
CCL21	1	CXCR3
CD14	1	ITGA4
CD14	1	ITGB1
CD5L	1	CD5
CDH1	1	IGF1R
CEL	1	CXCR4
CNTN4	1	PTPRG
COL4A1	1	ITGAV
COL4A3	1	CD47
COL4A3	1	ITGAV
CP	1	SLC40A1
CRP	1	OLR1
CTGF	1	ITGA5
CTGF	1	NTRK1
CTHRC1	1	FZD3
CTHRC1	1	FZD5
CTHRC1	1	FZD6
CXCL10	1	SDC4
CXCL12	1	ITGB1
DCN	1	ERBB4
DCN	1	MET
DEFB103B	1	CCR6
DHH	1	BOC
DHH	1	CDON
DKK2	1	KREMEN2
EDN2	1	EDNRB
EFEMP1	1	EGFR
EFNA5	1	EPHB6
EFNB1	1	ERBB2
EFNB2	1	EPHA6
F13A1	1	ITGA4
F13A1	1	ITGA9
F13A1	1	ITGB1
F2	1	GP9
F8	1	LDLR
FAT4	1	DCHS1
FBN1	1	ITGA5
FBN1	1	ITGAV
FBN1	1	ITGB1
FBN1	1	ITGB3
FCN2	1	LRP1
FGA	1	ITGA5
FGA	1	ITGAM
FGA	1	ITGAV
FGB	1	ITGA2B
FGB	1	ITGA5
FGB	1	ITGAM
FGB	1	ITGAV
FGB	1	ITGB1
FGB	1	ITGB2
FGF19	1	KLB
FGG	1	ITGA2B
FGG	1	ITGA5
FGG	1	ITGAV
FGG	1	ITGB1
FGG	1	ITGB2
FGL1	1	EGFR
FN1	1	CD44
FN1	1	ITGA9
FN1	1	ITGAV
FN1	1	PLAUR
GDF2	1	ACVR1
GDF2	1	ACVR2A
GDF2	1	ACVR2B
GDF2	1	BMPR2
GDF2	1	ENG
GIP	1	DPP4
GNAI2	1	TBXA2R
GPC3	1	CD81
CD81	1	GPC3
GPC3	1	IGF1R
GRP	1	BRS3
GRP	1	NMBR
HBEGF	1	ERBB2
HGF	1	CD44
HLA______A	1	KIR3DL1
HLA______B	1	CANX
HLA______C	1	LILRA3
HMGB1	1	SDC1
HMGB1	1	THBD
HSP90AA1	1	CFTR
EGFR	1	HSP90AA1
HSP90AA1	1	EGFR
HSP90AA1	1	FGFR3
IFNA10	1	IFNAR1
IFNA10	1	IFNAR2
IFNA14	1	IFNAR1
IFNA14	1	IFNAR2
IFNA16	1	IFNAR1
IFNA16	1	IFNAR2
IFNA21	1	IFNAR1
IFNA21	1	IFNAR2
IFNA4	1	IFNAR1
IFNA4	1	IFNAR2
IFNA5	1	IFNAR1
IFNA6	1	IFNAR1
IFNA6	1	IFNAR2
IFNA7	1	IFNAR1
IFNA7	1	IFNAR2
IFNA8	1	IFNAR1
IGFBP4	1	FZD8
IGFBP4	1	LRP6
IGFL1	1	IGFLR1
IGFL2	1	IGFLR1
IGFL3	1	IGFLR1
IHH	1	BOC
IHH	1	CDON
IL12B	1	IL23R
IL13	1	IL2RG
IL15	1	IL2RA
IL17A	1	IL17RC
IL17F	1	IL17RA
CXCL8	1	SDC2
ANOS1	1	FGFR1
L1CAM	1	EGFR
L1CAM	1	ERBB2
L1CAM	1	ERBB3
LPL	1	GPIHBP1
LPL	1	SDC1
MATN1	1	ITGB1
MEPE	1	PHEX
MFAP2	1	NOTCH1
MFAP5	1	NOTCH1
MFGE8	1	ITGAV
MFGE8	1	ITGB3
MFGE8	1	PDGFRB
MIA	1	CDH7
MMP2	1	SDC2
MMP7	1	ERBB4
MUC2	1	AGR2
MYOC	1	FZD1
MYOC	1	FZD10
MYOC	1	FZD3
MYOC	1	FZD4
MYOC	1	FZD7
NLGN1	1	NRXN2
NMB	1	BRS3
NPY	1	FAP
NTN1	1	UNC5A
NTN1	1	UNC5B
NTN1	1	UNC5D
NTNG2	1	LRRC4
OMG	1	RTN4R
PCSK9	1	VLDLR
PIGF	1	FLT1
PLG	1	PLGRKT
PSPN	1	GFRA1
PTN	1	PTPRB
PYY	1	FAP
RARRES2	1	CCRL2
RBP4	1	STRA6
RGMB	1	NEO1
RNASE2	1	TLR2
RSPO3	1	FZD8
RSPO3	1	LRP6
S100A8	1	TLR4
S100A9	1	TLR4
SCT	1	VIPR2
SEMA3A	1	NRP2
SEMA3C	1	PLXND1
SEMA3D	1	NRP1
SEMA3G	1	NRP2
SEMA4B	1	DCBLD2
PLXNB2	1	SEMA4C
SEMA4C	1	PLXNB2
SEMA4D	1	ERBB2
SEMA4G	1	PLXNB2
PLXNA2	1	SEMA6A
SEMA6A	1	PLXNA2
SEMA6A	1	PLXNA4
SEMA6D	1	TREM2
SEMA6D	1	TYROBP
SEMA7A	1	ITGA1
SEMA7A	1	ITGB1
SFRP1	1	FZD2
SHH	1	GPC5
SPINK1	1	EGFR
SPP1	1	ITGA4
SPP1	1	S1PR1
TCTN1	1	TMEM67
TGM2	1	SDC4
THBS1	1	ITGA2B
THBS1	1	ITGA3
THBS1	1	ITGA4
THBS1	1	ITGA6
THBS1	1	ITGB1
THBS2	1	ITGA4
THBS2	1	ITGA6
THBS2	1	ITGB1
THBS2	1	NOTCH3
TIMP3	1	AGTR2
TNC	1	ITGA7
TNC	1	ITGB1
VASP	1	CXCR2
VCAN	1	EGFR
VCAN	1	TLR2
VIM	1	CD44
VTN	1	ITGAV
WNT3A	1	APCDD1
WNT5A	1	LRP5
WNT5A	1	MCAM
ZG16B	1	CXCR4
ZG16B	1	TLR2
ZG16B	1	TLR4
ZG16B	1	TLR5
ZG16B	1	TLR6
A2M	1	LRP1
AANAT	1	MTNR1B
ACE	1	AGTR2
ACE	1	BDKRB2
ADAM10	1	AXL
ADAM10	1	EPHA3
ADAM12	1	ITGA9
ADAM15	1	ITGA5
ADAM15	1	ITGA9
ADAM15	1	ITGB1
ADAM17	1	ERBB4
ADAM17	1	ITGA5
ADAM17	1	ITGB1
ADAM23	1	ITGA5
ADAM23	1	ITGB3
ADAM28	1	ITGA4
ADAM2	1	CD9
ADAM2	1	ITGA6
ADAM2	1	ITGB1
ADAM9	1	ITGA3
ADAM9	1	ITGA6
ADAM9	1	ITGB1
ADCYAP1	1	SCTR
AHSG	1	INSR
ALB	1	LRP2
AMH	1	EGFR
ANGPT1	1	ITGA5
ANGPTL3	1	ITGA5
ANGPTL3	1	ITGAV
ANGPTL3	1	ITGB3
ANXA1	1	DYSF
APLN	1	GRM7
APOB	1	LRP2
APOD	1	LEPR
APOE	1	LDLR
APOE	1	LRP1
APOE	1	LRP2
APOE	1	LRP8
APOE	1	SCARB1
APP	1	CAV1
APP	1	FPR2
APP	1	GPC1
APP	1	LRP1
APP	1	NCSTN
NCSTN	1	APP
ARF1	1	CHRM3
ARF1	1	PLD2
ARTN	1	RET
ASIP	1	F11R
ASIP	1	MC2R
ASIP	1	MC3R
ASIP	1	MC4R
ASIP	1	MC5R
AZGP1	1	ITGAV
B2M	1	CD1A
B2M	1	CD1B
B2M	1	HFE
B2M	1	HLA______F
B2M	1	LILRB1
BDNF	1	SORT1
BMP10	1	ACVR2A
BMP10	1	BMPR2
BMP15	1	BMPR1B
BMP2	1	ACVR1
BMP2	1	ENG
BMP4	1	BMPR1A
BMP4	1	BMPR1B
BMP5	1	BMPR1A
BMP6	1	ACVR1
BMP6	1	ACVR2A
BMP6	1	BMPR1A
BMP6	1	BMPR1B
BMP6	1	BMPR2
BMP7	1	ACVR1
BMP7	1	BMPR1A
BMP7	1	BMPR1B
BMP7	1	ENG
BST1	1	CAV1
BTC	1	ERBB2
BTLA	1	TNFRSF14
TNFRSF14	1	BTLA
BTLA	1	VTCN1
C1QA	1	CD93
C1QA	1	CR1
C1QA	1	CSPG4
C1QTNF1	1	AVPR2
C1QTNF5	1	MFRP
C3	1	C5AR2
C3	1	CD46
CD46	1	C3
C3	1	CR1
C3	1	ITGAM
C3	1	ITGB2
C3	1	LRP1
C4A	1	C3AR1
C4A	1	C5AR2
C4A	1	CR1
C4BPA	1	BMPR2
C4BPA	1	LRP1
C4B	1	CD46
C4B	1	CR1
CALM1	1	TRPC5
CALR	1	ITGA2B
CALR	1	MTNR1A
CALR	1	TSHR
CCL11	1	ACKR1
CCL11	1	ACKR4
CCL13	1	ACKR1
CCL13	1	CCR1
CCL14	1	ACKR1
CCL16	1	CCR5
CCL16	1	CCR8
CCL17	1	ACKR1
CCL17	1	ACKR2
CCL17	1	CCR8
CCL18	1	ERG28
CCL19	1	ACKR2
CCL21	1	ACKR2
CCL22	1	ACKR2
CCL23	1	ACKR2
CCL24	1	ACKR2
CCL25	1	ACKR2
CCL25	1	CCR10
CCL27	1	ACKR2
CCL28	1	ACKR2
CCL28	1	CCR10
CCL28	1	CCR3
CCL2	1	CCR10
CCL3L1	1	ACKR2
CCL3	1	CCR4
CCL4	1	CCR3
CCL4	1	CCR8
CCL5	1	ACKR4
CCL5	1	SDC1
CCL5	1	SDC4
CCL7	1	ACKR1
CCL7	1	ACKR4
CCL7	1	CCR10
CCL8	1	ACKR1
CD24	1	SELP
CD34	1	SELL
CD55	1	CR1
CDH1	1	ITGB7
CDH1	1	PTPRF
CDH1	1	PTPRM
CFH	1	ITGAM
CFH	1	SELL
CGN	1	F11R
CHAD	1	ITGA2
CHAD	1	ITGB1
CKLF	1	CCR4
CLCF1	1	LIFR
CNTF	1	IL6R
CNTN2	1	CNTN1
CNTN2	1	CNTNAP2
CNTN2	1	NRCAM
COL11A1	1	DDR1
COL14A1	1	CD44
COL18A1	1	GPC4
COL18A1	1	ITGA5
COL18A1	1	ITGB1
COL18A1	1	KDR
COL1A1	1	CD36
COL1A1	1	CD44
COL1A1	1	CD93
COL1A1	1	ITGA1
COL1A1	1	ITGA2
COL1A1	1	ITGA5
COL1A1	1	TMPRSS6
COL1A2	1	CD36
COL1A2	1	CD44
COL1A2	1	CD93
COL1A2	1	ITGA2
COL1A2	1	ITGA2B
COL1A2	1	ITGB3
COL2A1	1	DDR1
COL2A1	1	ITGA2
COL2A1	1	ITGA2B
COL2A1	1	ITGB1
COL2A1	1	MAG
COL2A1	1	TNFRSF10A
COL3A1	1	DDR1
DDR1	1	COL3A1
COL3A1	1	DDR2
COL3A1	1	MAG
COL4A1	1	CD93
COL4A1	1	ITGA1
COL4A1	1	ITGB1
COL4A1	1	ITGB8
COL4A2	1	CD93
COL4A3	1	CD93
COL4A4	1	CD93
COL4A5	1	CD93
COL4A6	1	CD93
COL5A1	1	SDC3
COL5A2	1	DDR1
COL8A1	1	ITGA1
COL8A1	1	ITGA2
COL9A1	1	MAG
COL9A2	1	MAG
COL9A3	1	MAG
COLQ	1	MUSK
CPAMD8	1	SCTR
CSF2	1	CSF2RB
CSF2	1	IL3RA
CSF2	1	SDC2
CSH1	1	PRLR
CTGF	1	ERBB4
CTGF	1	ITGAM
CTGF	1	ITGB2
CTGF	1	LRP1
CUBN	1	LRP2
CXCL10	1	CCR3
CXCL11	1	ACKR1
CXCL11	1	CCR3
CXCL12	1	CD4
CXCL13	1	CCR10
CXCL13	1	CXCR3
CXCL2	1	CXCR1
CXCL2	1	XCR1
CXCL3	1	CXCR1
CXCL5	1	ACKR1
CXCL6	1	ACKR1
CXCL9	1	CCR3
CYR61	1	ITGA5
CYR61	1	ITGAM
CYR61	1	ITGAV
CYR61	1	ITGB2
CYR61	1	ITGB3
CYR61	1	ITGB5
EGFR	1	DCN
DCN	1	EGFR
DEFB1	1	CCR6
DEFB4A	1	TLR4
DKK2	1	LRP6
EBI3	1	IL27RA
EDIL3	1	ITGAV
EDN1	1	KEL
EDN2	1	KEL
EDN3	1	EDNRA
EDN3	1	KEL
EFEMP2	1	AQP1
EFEMP2	1	CATSPER1
EFEMP2	1	LINGO1
EFEMP2	1	PLSCR4
EFNA1	1	EPHA10
EFNA2	1	EPHA10
EFNA3	1	EPHA10
EFNA4	1	EPHA10
EFNA5	1	EPHA10
EPHA3	1	EFNB2
EFNB2	1	EPHA3
EFNB2	1	GRM1
EFNB2	1	GRM5
EFNB2	1	PECAM1
EFNB2	1	RHBDL2
EFNB3	1	RHBDL2
F10	1	F3
F11	1	GP1BA
F12	1	CD93
F12	1	GP1BA
F2	1	GP1BA
F2	1	ITGA2B
F2	1	THBD
F7	1	F3
F3	1	F7
F8	1	ASGR2
F8	1	LRP1
F9	1	LRP1
FBLN1	1	ITGB1
FBLN2	1	ITGB3
FGA	1	CDH5
FGA	1	ITGA2B
FGA	1	ITGB2
FGA	1	ITGB3
FGF11	1	FGFR1
FGF11	1	FGFR2
FGF11	1	FGFR3
FGF11	1	FGFR4
FGF12	1	FGFR1
FGF12	1	FGFR2
FGF12	1	FGFR3
FGF12	1	FGFR4
FGF13	1	FGFR1
FGF13	1	FGFR2
FGF13	1	FGFR3
FGF13	1	FGFR4
FGF14	1	FGFR1
FGF14	1	FGFR2
FGF14	1	FGFR3
FGF14	1	FGFR4
FGF1	1	NRP1
FGF23	1	PHEX
FGF2	1	CD44
FGF2	1	FGFRL1
FGF2	1	GPC4
FGF2	1	NRP1
FGF2	1	SDC1
FGF2	1	SDC2
SDC2	1	FGF2
FGF2	1	SDC3
FGF4	1	NRP1
FGF7	1	NRP1
FN1	1	COL13A1
FN1	1	ITGA2
FN1	1	ITGA3
FN1	1	ITGB3
FN1	1	ITGB7
FN1	1	ITGB8
FN1	1	MAG
FN1	1	NT5E
FN1	1	TMPRSS6
FN1	1	TNFRSF11B
FN1	1	TSHR
GALP	1	GALR1
GALP	1	GALR3
GAL	1	GPR151
GDF11	1	ACVR1B
GDF11	1	ACVR2A
GDF5	1	ACVR1
GDF5	1	ACVR2A
GDF5	1	ACVR2B
GDF5	1	BMPR1A
GDF5	1	BMPR1B
GDF5	1	BMPR2
BMPR2	1	GDF5
GDF6	1	BMPR1B
GDF7	1	ACVR2A
GDF7	1	BMPR1A
GDF7	1	BMPR2
GDF9	1	ACVR2A
GDF9	1	BMPR1A
GDF9	1	BMPR1B
GDF9	1	BMPR2
GDF9	1	FXYD6
GDF9	1	ORAI2
GDF9	1	TGFBR1
GH2	1	GHR
GHRL	1	GHRHR
GHRL	1	GPR39
GHRL	1	MLNR
GNAI2	1	ADORA1
GNAI2	1	ADRA2A
GNAI2	1	ADRA2B
GNAI2	1	AGTR2
GNAI2	1	C5AR1
GNAI2	1	CAV1
GNAI2	1	CHRM1
GNAI2	1	CNR1
GNAI2	1	CXCR1
CXCR1	1	GNAI2
GNAI2	1	CXCR2
GNAI2	1	DRD2
GNAI2	1	EDNRA
GNAI2	1	EGFR
GNAI2	1	F2R
GNAI2	1	FPR1
GNAI2	1	IGF1R
GNAI2	1	LHCGR
GNAI2	1	LPAR3
GNAI2	1	MTNR1B
GNAI2	1	OPRD1
GNAI2	1	OPRM1
GNAI2	1	P2RY12
GNAI2	1	PTPRU
GNAI2	1	TSHR
GNAS	1	ADORA1
GNAS	1	CRHR1
GNAS	1	GCGR
GNAS	1	LHCGR
TSHR	1	GNAS
GNAS	1	TSHR
GNAS	1	VIPR1
GNB3	1	TGFBR1
GSTP1	1	TRAF2
GUCA2B	1	GUCY2D
GZMB	1	CHRM3
HBEGF	1	CD44
HBEGF	1	CD82
HBEGF	1	CD9
HCRT	1	NPFFR2
HGF	1	SDC1
HGF	1	SDC2
HGF	1	ST14
HLA______A	1	APLP2
HLA______A	1	ERBB2
HLA______A	1	KIR3DL2
HLA______A	1	LILRB1
HLA______A	1	LILRB2
HLA______B	1	KIR3DL1
HLA______B	1	KLRD1
HLA______B	1	LILRB1
HLA______B	1	LILRB2
HLA______C	1	KIR2DS4
HLA______C	1	LILRB1
HLA______C	1	LILRB2
HLA______E	1	KLRD1
HLA______G	1	KLRD1
HLA______G	1	LILRB2
HP	1	ITGAM
HP	1	ITGB2
HRAS	1	AGTR1
HRAS	1	GRIN2D
HRAS	1	TLR9
HRG	1	FCGR1A
HSPA1A	1	TLR4
HSPG2	1	COL13A1
HSPG2	1	ITGA2
HSPG2	1	ITGB1
ICAM1	1	IL2RA
ICAM1	1	IL2RG
ITGB2	1	ICAM1
ICAM1	1	ITGB2
ICAM2	1	ITGAL
ICAM2	1	ITGAM
ICAM2	1	ITGB2
ICAM3	1	CLEC4M
ICAM3	1	ITGAD
ICAM3	1	ITGAL
ICAM3	1	ITGB2
ICAM4	1	ITGA2B
ICAM4	1	ITGA4
ICAM4	1	ITGAL
ICAM4	1	ITGAM
ICAM4	1	ITGAV
ICAM4	1	ITGB1
ICAM4	1	ITGB2
ICAM4	1	ITGB3
RHAG	1	ICAM4
ICAM4	1	RHAG
ICAM5	1	ITGAL
ICAM5	1	ITGB2
IFNA2	1	IFNAR1
IFNA5	1	IFNAR2
IFNA8	1	IFNAR2
IL12A	1	CD28
IL16	1	CD4
IL16	1	GRIN2C
IL16	1	GRIN2D
IL16	1	KCNA3
IL16	1	KCND1
IL16	1	KCND2
IL16	1	KCNJ10
IL16	1	KCNJ15
IL16	1	KCNJ4
IL18	1	IL18RAP
IL18	1	IL1RL2
IL1A	1	IL1RAP
IL1B	1	ADRB2
IL1F10	1	IL1R1
IL22	1	IL10RA
IL2	1	CD53
IL2	1	NGFR
IL3	1	CSF2RB
IL4	1	CD53
IL4	1	IL13RA2
INHA	1	ACVR2A
INHA	1	ACVR2B
INHA	1	ACVR1
INHBA	1	ACVR1
INHBA	1	ENG
INHBA	1	TGFBR3
INHBB	1	ACVR1
INHBB	1	ACVR1B
INHBB	1	ACVR1C
INHBB	1	ACVR2A
INHBB	1	ACVR2B
INHBC	1	ACVR1
INHBC	1	ACVR1B
INS	1	LRP2
ITIH2	1	FCER1A
KISS1	1	MMP24
MMP24	1	KISS1
KITLG	1	EPOR
KLK3	1	EPOR
KNG1	1	CD93
KNG1	1	GP1BA
KNG1	1	ITGB2
KNG1	1	PLAUR
KNG1	1	RXFP4
KRTAP4______12	1	AQP1
KRTAP4______12	1	CATSPER1
KRTAP4______12	1	CLDN2
KRTAP4______12	1	CNTFR
KRTAP4______12	1	LINGO1
KRTAP4______12	1	PDGFRB
KRTAP4______12	1	PLSCR4
L1CAM	1	CNTN1
L1CAM	1	ITGA5
L1CAM	1	ITGAV
LACRT	1	SDC1
LAMA1	1	ITGA1
LAMA1	1	ITGA2
LAMA1	1	ITGB1
LAMA1	1	NT5E
LAMA1	1	RPSA
LAMA2	1	ITGA7
LAMA2	1	ITGB1
LAMA2	1	RPSA
LAMA3	1	SDC2
LAMA5	1	BCAM
LAMB1	1	ITGB1
LAMB2	1	RPSA
LAMC2	1	ITGA3
LAMC2	1	ITGA6
LAMC2	1	ITGB1
LAMC2	1	ITGB4
LCN1	1	LMBR1L
LCN2	1	LRP2
LEFTY2	1	ACVR2B
LGALS3BP	1	ITGB1
LIN7C	1	ABCA1
LIN7C	1	HTR2C
LIPC	1	LRP1
LPA	1	LRP2
LPL	1	LRP1
LPL	1	LRP2
LPL	1	VLDLR
LRP1B	1	PLAUR
LRPAP1	1	LDLR
LRPAP1	1	LRP1
LRPAP1	1	LRP2
LRPAP1	1	LRP8
LRPAP1	1	SORL1
LRPAP1	1	SORT1
LRPAP1	1	VLDLR
LTA	1	TNFRSF14
LTA	1	TNFRSF1B
LTBP1	1	ITGB5
LTBP3	1	ITGB5
LTB	1	CD40
LTB	1	TNFRSF1A
LTF	1	LRP1
LY86	1	CD180
MADCAM1	1	CD44
MADCAM1	1	ITGA4
MATN1	1	ITGA1
MBL2	1	CALCR
MBL2	1	CD93
MDK	1	LRP1
MDK	1	LRP2
MDK	1	SDC1
MDK	1	SDC3
MDK	1	SDC4
MDK	1	TSPAN1
AFDN	1	F11R
AFDN	1	NRXN2
AFDN	1	NRXN3
MMP12	1	PLAUR
MMP13	1	LRP1
MMP1	1	CD44
MMP1	1	ITGA2
MMP7	1	CD151
MMP7	1	CD44
MMP9	1	CD44
MMP9	1	EPHB2
MMP9	1	LRP1
MSTN	1	ACVR2B
MUC7	1	SELL
NAMPT	1	INSR
FGFR1	1	NCAM1
NCAM1	1	FGFR1
NCAM1	1	GFRA1
NCAM1	1	ROBO1
NDP	1	FZD4
NDP	1	LGR4
NGF	1	SORCS3
NID1	1	COL13A1
NID1	1	ITGAV
NID1	1	ITGB3
NID1	1	PTPRF
NID2	1	COL13A1
NLGN1	1	NRXN1
NRXN1	1	NLGN1
NLGN1	1	NRXN3
NLGN2	1	NRXN1
NLGN2	1	NRXN2
NLGN2	1	NRXN3
NLGN3	1	NRXN1
NLGN3	1	NRXN2
NLGN3	1	NRXN3
NODAL	1	ACVR2A
PLXNA1	1	NOTCH1
CCN3	1	NOTCH1
NPNT	1	ITGA8
NPNT	1	ITGB1
NPPB	1	NPR3
NPPC	1	NPR3
NPVF	1	NPFFR2
NPY	1	MC4R
NPY	1	NPFFR2
NGFR	1	NTF4
NTF4	1	NGFR
NTF4	1	BEX3
NTN1	1	ADORA2B
NTN1	1	NEO1
NTN3	1	NEO1
NTN4	1	DCC
NTS	1	SORT1
NXPH2	1	NRXN1
NXPH3	1	NRXN1
NXPH3	1	NRXN2
NXPH3	1	NRXN3
OBP2A	1	OR1G1
OLFM2	1	ROBO2
OMG	1	RTN4RL1
OMG	1	TNFRSF1B
ORM1	1	CCR5
PDAP1	1	PDGFRB
PDCD1LG2	1	PDCD2
PDGFB	1	ART1
PDGFB	1	LRP1
PF4	1	FGFR2
PF4	1	LDLR
PF4	1	PROCR
PF4	1	SDC2
PGF	1	NRP1
PGF	1	NRP2
PIP	1	CD4
PLA2G10	1	PLA2R1
PLAT	1	LRP1
PLAU	1	IGF2R
PLAU	1	LRP1
PLAU	1	LRP2
PLAU	1	ST14
PLG	1	F2R
PLG	1	F2RL1
PLG	1	F3
PLG	1	ITGB1
PLTP	1	ABCA1
SELL	1	PODXL2
PODXL2	1	SELL
PODXL	1	SELL
PON2	1	HTR2A
PPBP	1	ACKR1
PRND	1	RPSA
PROC	1	THBD
PRSS23	1	TMEM222
PSAP	1	CD1B
PSAP	1	CELSR1
PSAP	1	LRP1
PSPN	1	RET
PTGS2	1	CAV1
PTGS2	1	PTGDR2
PTMA	1	VIPR1
PTN	1	CDH10
PTN	1	PLXNB2
PTN	1	PTPRS
PTN	1	SDC1
PTN	1	SDC3
PYY	1	NPY1R
QRFP	1	P2RY14
RAET1E	1	KLRK1
RBP3	1	NOTCH1
RELN	1	LRP8
LRP8	1	RELN
RIMS1	1	CACNA1C
RIMS2	1	ABCA1
RPH3A	1	NRXN1
RSPO1	1	LRP6
RTN4	1	CNTNAP1
RTN4	1	TNFRSF19
SAA1	1	FPR1
SCGB1A1	1	LMBR1L
SCGB1A1	1	LRP2
SCGB3A1	1	MARCO
SCGB3A2	1	MARCO
SCT	1	VIPR1
SELPLG	1	SELL
SEMA3B	1	NRP1
SEMA3B	1	NRP2
